"","Month","Color","Deform","Trt","SL","SH","SW","LL","PL","AL","UL","LCT","LPAS","PW","AW","PVM","PS","CT (RIGHT TEETH)","Total wt","muscle wt"
"2032","November","A32",NA,1,30.03,22.01125,15.64,6.68,20.9725,14.54125,21.52,11.8525,16.1825,4.47,2.86,5.03,4.5,2.7855,16.51,0.57
"2033","November","A33",NA,1,26.22,20.76,13.97,6.3,20.14,14.54125,20.69,11.8525,16.1825,3.87,2.86,5.03,3.97,2.47,14.55,0.65
"2034","November","A34",NA,1,25.27,21.44,13.33,5.6,19.79,14.54125,19.69,11.8525,16.1825,4.01,2.47,4.47,3.56,2.59,13.66,0.92
"2035","November","A35","D",1,27.97,22.01125,14.27,5.27,20.9725,14.54125,20.63,11.8525,16.1825,4.31,2.86,5.03,4.76,2.7855,14.98,1.98
"2036","November","A36",NA,1,33.46,22.01125,16.963125,8.04,20.9725,14.54125,25.47,11.8525,16.1825,5.72,2.86,5.03,4.8,2.7855,18.4,1.53
"2037","November","A37",NA,1,31.72,22.01125,16.53,5.32,20.9725,14.54125,23.07,11.8525,16.1825,3.6,2.31,5.03,4.18,2.7855,17.85,2.59
"2038","November","A38",NA,1,32.36,22.01125,16.54,5.91,20.9725,14.54125,25.03,11.8525,16.1825,5.38,2.86,5.03,4.75,2.7855,18.23,2.67
"2039","November","A39",NA,1,26.77,22.01125,15.48,6.45,20.9725,14.47,21.54,11.8525,16.1825,4.09,2.21,5.03,4.56,2.7855,14.63,1.83
"2040","November","A40",NA,1,31.47,22.01125,16.95,7.28,20.9725,14.54125,24.78,11.8525,16.1825,4.33,2.75,5.03,3.44,2.7855,14.85,1.55
"2041","November","A41",NA,1,28.89,22.01125,16.963125,6.99,20.9725,14.54125,21.89,11.8525,16.1825,4.04,2.14,4.36,4.35,2.71,15.66,1.82
"2042","November","A42",NA,1,21.33,17.73,11.18,4.43,16.16,11.26,15.85,9.15,14.07,3.7,2.63,4.03,2.8,1.88,11.25,1.57
"2043","November","A43",NA,1,34.4,22.01125,16.963125,9.05,20.9725,14.54125,27.17,11.8525,16.1825,3.95,2.79,5.03,4.78,2.7855,18.65,0.34
"2044","November","A44",NA,1,23.53,18.95,12.12,4.36,16.16,10.58,16.5,11.8525,2.48,1.38,2.86,3.48,2.57,2.7855,12.36,0.73
"2045","November","A45","D",1,28.63,22.01125,16.48,7.06,20.9725,14.54125,21.55,11.8525,16.1825,4.59,2.86,5.03,4,2.7855,15.36,1.11
"2046","November","A46",NA,1,29.86,22.01125,15.31,6.52,20.9725,14.54125,23.77,11.8525,16.1825,4.41,2.78,5.03,4.38,2.7855,16.5,0.67
"2047","November","A47",NA,1,26.43,22.01125,14.48,5.01,20.48,14.54125,20.87,11.8525,16.1825,3.8,2.54,5.02,4.06,2.02,14.55,1.23
"2048","November","A48",NA,1,30.03,22.01125,15.12,7.05,20.9725,14.54125,22.98,11.8525,16.1825,4.52,2.86,5.01,3.97,2.7855,16.69,1.67
"2049","November","A49",NA,1,30.14,22.01125,15.85,7.73,20.9725,14.54125,23.4,11.8525,16.1825,4.03,2.61,5.03,3.49,2.53,16.55,1.15
"2050","November","A50",NA,1,27.81,22.01125,15.24,5.95,20.77,14.54125,20.27,11.35,16.1825,4.55,2.86,5.03,4.12,2.7855,14.85,1.56
"2051","November","A51","D",1,31.44,22.01125,16.38,7.29,20.9725,14.54125,22.92,11.8525,16.1825,4.92,2.86,5.03,4.42,2.7855,17.65,2.97
"2052","November","A52",NA,1,25.4,21.26,14.06,6.14,20.37,14.43,19.64,11.39,16.1825,3.86,2.64,4.24,3.22,2.63,13.54,0.97
"2053","November","A53",NA,1,30.45,22.01125,15.97,7.76,20.9725,14.54125,22.97,11.8525,16.1825,5.73,2.86,5.03,4.33,2.7855,16.36,1.45
"2054","November","A54",NA,1,26.34,21.6,12.97,5.53,20.54,14.54125,20.03,11.4,16.1825,4.2,2.86,5.03,4.35,2.7855,14.68,2.56
"2055","November","A55",NA,1,29.59,22.01125,16.09,6.59,20.9725,14.54125,21.19,11.8525,16.1825,4.86,2.86,5.03,4.35,2.7855,16.55,1.87
"2056","November","A56",NA,1,30.54,22.01125,16.963125,6.06,20.9725,14.54125,23.83,11.8525,16.1825,4.54,2.86,4.92,4.07,2.7855,16.89,2.33
"2057","November","A57",NA,1,33.41,22.01125,16.73,7.59,20.9725,14.54125,25.88,11.8525,16.1825,5.8,2.86,5.03,4.88,2.7855,18.96,1.54
"2058","November","A58","D",1,28.76,22.01125,15.56,6.89,20.9725,14.54125,22.2,11.8525,16.1825,4.09,2.59,5.03,4.67,2.7855,15.63,1.03
"2059","November","A59",NA,1,24.11,20.89,13.01,5.75,18.53,14.44,18.43,10.81,16.1825,3.7,2.56,5.03,3.69,2.7855,13.58,2.34
"2060","November","A60","D",1,28.34,22.01125,14.48,6.94,20.9725,14.54125,20.86,11.8525,16.1825,4.31,2.86,5.03,4.94,2.7855,15.3,1.43
"2061","November","A61",NA,1,29.32,22.01125,15.04,6.31,20.9725,14.54125,22.33,11.8525,16.1825,4.54,2.86,5.03,5.09,2.7855,16.31,1.67
"2062","November","A62",NA,1,27.29,22.01125,14.13,6.44,20.6,14.4,20.19,11.63,16.1825,3.82,2.71,5.03,4.11,2.7855,14.98,1.22
"2063","November","A63",NA,1,29.26,22.01125,15.61,6.47,15.95,14.54125,21.5,11.8525,16.1825,3.82,2.86,5.03,4.76,2.7855,16.32,1.32
"2064","November","A64",NA,1,28.37,22.01125,14.98,6.22,15.53,14.54125,12.54,11.8525,16.1825,3.34,2.86,4.26,3.19,2.7855,15.12,1.87
"2065","November","A65",NA,1,26.42,21.7,14,5.91,20.76,14.54125,20.22,11.8525,16.1825,4.22,2.86,5.03,3.7,2.65,14.63,0.82
"2066","November","A66",NA,1,27.42,22.01125,13.93,4.85,20.86,14.51,21.46,11.8525,16.1825,4.17,2.79,5.03,3.68,2.63,14.98,1.55
"2067","November","A67",NA,1,27.49,22.01125,15.22,6.53,20.9725,14.54125,21.16,11.8525,16.1825,4.15,2.86,4.74,3.02,2.1,14.8,1.03
"2068","November","A68",NA,1,29.06,22.01125,15.59,6.52,20.9725,14.54125,20.45,11.8525,16.1825,4.18,2.69,4.95,3.95,2.49,16.01,1.09
"2069","November","A69",NA,1,27.86,22.01125,15.56,7.84,20.9725,14.54125,20.95,9.95,16.1825,4.67,2.86,5.03,4.34,2.7855,14.3,1.09
"2070","November","A70",NA,1,30.02,22.01125,15.91,7.26,20.9725,14.54125,22.61,11.8525,16.1825,4.39,2.86,5.03,4.53,2.7855,16.54,1.5
"2071","November","A71",NA,1,27.94,21.56,13.85,6.2,20.9725,14.54125,21.07,11.8525,16.1825,4.18,2.4,4.54,3.45,2.48,14.36,1.98
"2072","November","A72",NA,1,27.43,22.01125,15.12,4.76,20.9725,14.54125,21.1,11.8525,16.1825,4.35,2.75,4.54,3.93,2.7855,14.52,2.04
"2073","November","A73",NA,1,27.28,22.01125,14.56,7,20.88,14.42,20.65,11.59,16.1825,4.79,2.65,4.76,4.01,2.7855,14.41,2.13
"2074","November","A74",NA,1,27.27,22.01125,15.36,6.04,20.9725,14.54125,20.68,11.82,16.1825,4.62,2.86,4.66,4.13,2.7855,14.63,1.98
"2075","November","A75",NA,1,28.55,22.01125,15.49,6.21,20.9725,14.54125,22.17,11.8525,16.1825,4.73,2.86,5.03,3.96,2.1,15.54,1.22
"2076","November","C1",NA,2,30.69,22.01125,16.9,5.63,20.9725,14.54125,22.38,11.8525,16.1825,4.62,2.86,5.03,4.09,2.7855,16.59,1.02
"2077","November","C2",NA,2,34.53,22.01125,16.86,6.8,20.9725,14.54125,25.51,11.8525,16.1825,5.26,2.86,5.03,5.04,2.7855,18.54,3.07
"2078","November","C3",NA,2,26.98,22.01125,14.79,7.66,20.9725,14.54125,19.84,11.8525,16.1825,4.77,2.86,4.73,4.36,2.7855,14.95,0.96
"2079","November","C4",NA,2,31.21,22.01125,15.79,6.66,20.9725,14.54125,22.79,11.8525,16.1825,3.72,2.61,5.03,4.33,2.7855,17.58,3.43
"2080","November","C5",NA,2,31.17,22.01125,16.92,7.5,20.9725,14.54125,23.2,11.8525,16.1825,4.65,2.86,5.03,4.56,2.7855,17.53,3.03
"2081","November","C6",NA,2,27.26,21.84,14.25,6,20.9725,14.54125,20.42,11.8525,16.1825,3.52,2.86,4.17,3.74,2.7855,14.6,1.44
"2082","November","C7",NA,2,30.29,22.01125,16.66,5.96,20.9725,14.54125,22.95,11.8525,16.1825,5.03,2.86,5.03,4.53,2.7855,16.65,1.53
"2083","November","C8",NA,2,31.43,22.01125,16.963125,5.66,20.9725,14.54125,23.63,11.8525,16.1825,5.19,2.86,5.03,5.55,2.7855,17.58,1.03
"2084","November","C9",NA,2,29.76,22.01125,15.31,6.79,20.9725,11.91,19.24,11.8525,16.1825,4.72,2.86,5.03,4.66,2.7855,16.24,1.97
"2085","November","C10",NA,2,28.49,22.01125,14.75,6.57,20.9725,14.54125,20.5,11.8525,16.1825,4.98,2.86,5.03,4.8,2.7855,15.36,2.98
"2086","November","C11",NA,2,27.95,22.01125,14.82,6.49,20.97,14.54125,20.68,11.8525,16.1825,4.19,2.83,5.03,3.96,2.65,14.96,2.09
"2087","November","C12",NA,2,31.26,22.01125,16.963125,7.64,20.9725,14.54125,25.37,11.8525,16.1825,4.46,2.86,5.03,5.02,2.7855,17.59,1.57
"2088","November","C13",NA,2,31.04,22.01125,16.59,6.25,20.9725,14.54125,22.54,11.8525,16.1825,4.42,2.86,5.03,4.58,2.7855,17.56,1.66
"2089","November","C14",NA,2,28.98,22.01125,15.49,6.62,20.9725,14.54125,22.56,11.32,16.1825,5.06,2.86,5.03,4.59,2.7855,15.96,2.57
"2090","November","C15",NA,2,32.11,22.01125,16.38,6.96,20.9725,14.54125,21.76,11.8525,16.1825,5.11,2.52,5.03,3.87,2.7855,18.21,3.43
"2091","November","C16",NA,2,26.2,22.01125,14.18,6.71,19.9,14.54125,20.64,11.8525,16.1825,4.1,2.31,5.03,3.99,2.27,14.21,2.07
"2092","November","C17",NA,2,32.98,22.01125,16.963125,7.37,20.9725,14.54125,24.88,11.8525,16.1825,5.15,2.86,5.03,5.82,2.7855,18.63,1.03
"2093","November","C18",NA,2,29.01,22.01125,15.94,6.24,20.9725,14.54125,22.14,11.8525,16.1825,4.91,2.85,5.03,4.49,2.7855,16.2,1.55
"2094","November","C19",NA,2,29.18,22.01125,15.52,5.96,20.9725,14.54125,21.81,11.8525,16.1825,4.06,2.37,5.03,4.76,2.7855,16.32,0.34
"2095","November","C20",NA,2,26.95,22.01125,13.34,4.45,20.23,14.54125,19.48,11.8525,16.1825,4.41,2.86,4.55,5.37,2.7855,14.69,2.46
"2096","November","C21",NA,2,31.3,22.01125,14.3,5.86,20.9725,14.54125,22.1,11.8525,16.1825,4.53,2.86,5.03,4.58,2.7855,17.56,3.57
"2097","November","C22",NA,2,29.83,22.01125,15.96,6.666,20.9725,14.54125,21.76,11.8525,16.1825,4.28,2.86,5.03,4.71,2.7855,16.36,2.89
"2098","November","C23",NA,2,26.87,21.49,13.16,5.79,19.78,14.54125,19.36,11.8525,16.1825,3.83,2.65,4.23,3.91,2.7855,14.52,2.02
"2099","November","C24",NA,2,28.89,22.01125,15.91,7.93,20.9725,14.54125,20.68,11.8525,16.1825,3.95,2.86,5.03,5.21,2.7855,15.66,1.02
"2100","November","C25","D",2,27.47,21.96,13.74,4.87,19.03,14.54125,19.63,11.4,16.1825,3.55,2.68,4.77,4.19,2.52,14.52,3.98
"2101","November","D1",NA,3,29.53,22.01125,15.63,5.94,20.9725,14.54125,20.27,11.7,16.1825,5.33,2.86,5.03,4.42,2.7855,16.24,2.07
"2102","November","D2",NA,3,25.4,21.15,12.34,4.57,20.15,13.95,19.34,11.8525,16.1825,3.93,2.59,4.74,3.88,2.7855,13.96,2.03
"2103","November","D3",NA,3,31.49,22.01125,16.62,6.28,20.9725,14.54125,23.83,11.8525,16.1825,4.95,2.86,5.03,4.15,2.7855,17.6,2.11
"2104","November","D4",NA,3,30.12,22.01125,15.67,5.88,20.9725,14.54125,21.18,11.8525,16.1825,4.999,2.86,5.03,4.14,2.72,16.8,2.92
"2105","November","D5",NA,3,30.11,22.01125,15.86,5.98,20.9725,14.54125,22.45,11.8525,16.1825,4.13,2.86,5.03,4.75,2.7855,16.71,1.03
"2106","November","D6",NA,3,29.62,22.01125,15.93,6.02,20.9725,14.54125,23.49,11.8525,16.1825,4.71,2.86,4.45,3.71,2.78,16.21,0.99
"2107","November","D7",NA,3,27.83,22.01125,15.4,7.49,20.78,14.54125,20.5,11.8525,16.1825,4.21,2.86,5.03,4.82,2.7855,14.63,1.02
"2108","November","D8",NA,3,27.74,22.01125,15.05,5.42,20.9725,14.27,20.63,11.8525,16.1825,4.03,2.86,5.02,3.54,2.7855,14.51,1.05
"2109","November","D9","D",3,27.43,21.74,14.11,5.09,20.48,13.4,19.56,10.24,16.1825,4.08,2.86,4.76,3.89,2.7855,14.45,1.57
"2110","November","D10",NA,3,26.98,22.01125,14.54,6.58,20.43,14.54125,20.27,11.8525,16.1825,4.35,2.86,5.03,3.34,2.67,14.96,1.01
"2111","November","D11",NA,3,28.91,22.01125,15.06,5.34,20.9725,14.54125,21.52,11.8525,16.1825,4.28,2.71,5.03,4.59,2.7855,15.68,1.21
"2112","November","D12",NA,3,27.61,22.01125,14.74,6.45,20.9725,14.54125,21.05,11.8525,16.1825,3.74,2.33,5.03,3.17,2.77,14.63,1.06
"2113","November","D13",NA,3,30.69,22.01125,15.86,5.7,20.9725,14.54125,21.67,11.8525,16.1825,4.53,2.86,4.79,4.28,2.7855,16.69,2.96
"2114","November","D14",NA,3,28.96,22.01125,15.36,6.47,20.9725,14.54125,21.71,11.8525,16.1825,4.26,2.86,4.99,4.34,2.7855,15.36,2.58
"2115","November","D15","D",3,27.94,22.01125,15.04,5.83,20.9725,14.54125,21.22,11.74,16.1825,4.14,2.83,5.03,4.47,2.7855,14.98,3.43
"2116","November","E1",NA,4,30.11,22.01125,16.92,5.93,20.9725,14.54125,22.98,11.8525,16.1825,4.52,2.86,5.03,4.41,2.7855,16.56,1.07
"2117","November","E2",NA,4,31.48,22.01125,16.963125,7.08,20.9725,14.54125,24.06,11.8525,16.1825,4.66,2.86,5.03,4.09,2.7855,17.65,1.98
"2118","November","E3",NA,4,30.88,22.01125,15.24,5.86,20.9725,14.54125,22.44,11.8525,16.1825,4.24,2.86,5.03,4.87,2.7855,16.84,1.02
"2119","November","E4",NA,4,28.24,22.01125,15.32,5.2,20.15,14.54125,20.12,11.8525,16.1825,3.8,2.86,4.36,4.15,2.7855,15.65,1.02
"2120","November","E5",NA,4,26.46,21.22,14.92,6.36,19.16,14.54125,19.47,11.8525,14.79,3.84,2.75,5.03,4.2,2.7855,14.21,1.76
"2121","November","E6",NA,4,32.53,22.01125,16.7,6.31,20.9725,14.54125,23.17,11.8525,16.1825,3.8,2.86,5.03,4.57,2.7855,18.66,2.56
"2122","November","E7",NA,4,26.45,21.37,13.02,5.7,19.76,13.8,20,11.11,16.1825,3.45,2.21,4.63,3.94,2.7855,14.56,3.01
"2123","November","E8",NA,4,31.43,22.01125,16.963125,7.43,20.9725,14.54125,23.3,11.8525,16.1825,4.35,2.63,5.03,5.05,2.7855,17.69,4
"2124","November","E9",NA,4,32.74,22.01125,16.65,7.84,20.9725,14.54125,24.97,11.8525,16.1825,5.3,2.86,5.03,4.6,2.7855,18.69,3.89
"2125","November","E10",NA,4,31.01,22.01125,15.24,7.38,20.9725,14.54125,23.1,11.8525,16.1825,5.74,2.86,5.03,4.5,2.7855,17.56,3.83
"2126","November","E11",NA,4,28.14,22.01125,14.91,6.87,20.69,14.54125,20.58,11.8525,16.1825,4.38,2.86,5.03,4.05,2.7855,15.63,1.67
"2127","November","E12",NA,4,31.24,22.01125,16.63,8.97,20.9725,14.54125,23.56,11.8525,16.1825,4.64,2.86,5.03,5.16,2.7855,17.54,5.08
"2128","November","E13",NA,4,22.41,19.13,11.87,4.4,17.01,12.9,16.6,8.47,14.7,3.58,2.61,3.78,4.5,2.7855,12.65,3.55
"2129","November","E14",NA,4,26.83,20.98,13.85,5.32,19.81,14.54125,20.13,11.8525,16.1825,3.34,2.62,4.38,3.7,2.6,14.69,2.91
"2130","November","E15",NA,4,26.78,22.01125,15.08,6.17,20.2,14.54125,19.66,11.8525,16.1825,4.65,2.86,5.03,4.26,2.7855,14.55,2.07
"2131","November","E16",NA,4,30.22,22.01125,15.77,5.79,20.9725,14.54125,22.88,11.8525,16.1825,5.31,2.86,4.58,4.97,2.7855,16.68,1.02
"2132","November","E17",NA,4,28.47,22.01125,14.23,6.39,20.9725,14.54125,21.83,11.8525,16.1825,4.14,2.86,4.82,5.29,2.7855,15.87,1.55
"2133","November","E18",NA,4,29.39,22.01125,16.82,7.1,20.9725,14.54125,22.66,11.8525,16.1825,4.37,2.86,5.03,3.79,2.7855,16.21,3.05
"2134","November","E19",NA,4,29.86,22.01125,14,6.57,20.9725,14.54125,22.82,11.8525,16.1825,5.12,2.86,4.84,5.29,2.7855,16.3,2.01
"2135","November","E20",NA,4,29.7,22.01125,14.84,6.48,20.9725,14.54125,20.69,11.8525,16.1825,4.53,2.86,5.03,5.33,2.7855,16.25,3.05
"2136","November","E21",NA,4,28.59,22.01125,15.05,5.63,20.9725,14.54125,22.32,11.8525,16.1825,4.52,2.85,4.59,4.23,2.7855,15.6,2.06
"2137","November","E22",NA,4,31.91,22.01125,16.963125,6.29,20.9725,14.54125,24.35,11.8525,16.1825,5.58,2.86,5.03,3.58,2.7855,17.69,2.11
"2138","November","E23",NA,4,27.75,22.01125,14.63,6.12,20.9725,14.54125,21.05,11.8525,16.1825,3.94,2.86,5.03,4.3,2.7855,14.85,2.98
"2139","November","E24",NA,4,31.19,22.01125,16.963125,7.31,20.9725,14.54125,23.03,11.8525,16.1825,4.49,2.86,5.03,5.9,2.7855,17.6,0.98
"2140","November","E25",NA,4,32.97,22.01125,15.58,6.07,20.9725,14.54125,24.32,11.8525,16.1825,5.97,2.86,5.03,5.5,2.7855,18.15,1.53
"2141","November","E26",NA,4,30.45,22.01125,16.963125,5.96,20.9725,14.54125,23.76,11.8525,16.1825,4.75,2.86,5.03,4.66,2.7855,16.54,0.67
"2142","November","G1",NA,5,27.9,22.01125,15.5,7.59,20.7,14.54125,21.46,11.8525,16.1825,4.03,2.8,3.73,5.8,2.7855,14.96,2.87
"2143","November","G2",NA,5,28.91,22.01125,15.84,5.69,20.9725,14.54125,21.75,11.8525,16.1825,5.19,2.81,4.63,4.06,2.7855,15.6,2.22
"2144","November","G3",NA,5,27.81,2.47,15.53,5.16,20.73,14.54125,20.83,11.8525,16.1825,4.07,2.86,5.03,3.84,2.73,14.84,2.02
"2145","November","G4",NA,5,29.5,22.01125,15.43,6.77,20.9725,14.54125,22.14,11.5,16.12,5.02,2.86,5.03,4.44,2.7855,16.36,3.76
"2146","November","G5",NA,5,30.33,22.01125,14.82,5.59,20.9725,14.54125,22.07,11.8525,16.1825,5.47,2.86,4.72,4.51,2.7855,16.58,3.8
"2147","November","G6",NA,5,32.33,22.01125,16.963125,6.49,20.9725,14.54125,24.91,11.8525,16.1825,4.92,2.86,5.03,5.3,2.7855,18.21,3.56
"2148","November","G7",NA,5,27.11,22.01125,15,6.03,20.17,14.54125,18.9,11.8525,16.1825,4.7,2.86,5,5.89,2.7855,14.58,2.97
"2149","November","G8",NA,5,26.58,22.01125,14.19,5.11,20.97,14.54125,20.27,11.59,16.1825,4.83,2.86,5.03,4.55,2.7855,14.52,1.06
"2150","November","G9",NA,5,29.84,22.01125,16.04,5.99,20.9725,14.54125,21.58,11.8525,16.1825,4.93,2.86,4.94,5.57,2.7855,16.36,2.67
"2151","November","G10",NA,5,28.8,22.01125,13.93,6.01,20.9725,14.54125,20.67,11.8525,16.1825,4.69,2.86,5.03,4.58,2.7855,15.63,5.89
"2152","November","G11",NA,5,29.01,22.01125,15.07,6.2,20.9725,14.54125,21.64,11.8525,16.1825,3.94,2.86,5,5.62,2.7855,16.36,3.01
"2153","November","G12",NA,5,30.21,22.01125,15.53,6.6,20.9725,14.54125,22.4,11.8525,16.1825,4.84,2.86,5.03,4.05,2.7855,16.9,2.67
"2154","November","G13",NA,5,26.36,21.97,14.32,5.87,19.94,14.54125,20.46,11.8525,16.1825,4.39,2.79,4.95,4.22,2.7855,14.36,2.52
"2155","November","G14",NA,5,27.47,22.01125,14.46,3.45,20.52,14.54125,20.55,11.8525,16.1825,4.17,2.86,5.03,4.08,2.43,14.8,2.52
"2156","November","G15",NA,5,34.12,22.01125,16.963125,7.65,20.9725,14.54125,25.99,11.8525,16.1825,4.92,2.86,5.03,4.96,2.7855,18.96,2.11
"2157","November","G16",NA,5,32.56,22.01125,16.35,7.12,20.9725,14.54125,25.43,11.8525,16.1825,4.5,2.86,5.03,5.01,2.7855,18.63,2.9
"2158","November","G17",NA,5,26.1,21.42,14.48,5.14,19.44,13.87,19.47,11.8525,16.1825,3.97,2.86,4.66,3.43,2.44,14.23,4.9
"2159","November","G18",NA,5,32.39,22.01125,16.963125,7.83,20.9725,14.54125,24.24,11.8525,16.1825,4.83,2.86,5.03,4.54,2.7855,18.36,4.07
"2160","November","G19",NA,5,30.3,22.01125,16.1,6.47,20.9725,14.54125,22.59,11.8525,16.1825,4.38,2.86,5.03,3.83,2.7855,16.54,5.88
"2161","November","G20",NA,5,27.83,22.01125,15.99,5.23,20.87,14.54125,19.61,11.8525,16.1825,4.66,2.76,5.03,4.39,2.71,14.96,4.02
"2162","November","G21",NA,5,28.96,22.01125,16.18,6.02,20.9725,14.54125,21.42,11.8525,16.1825,4.46,2.86,5.03,5.22,2.7855,15.63,2.21
"2163","November","G22",NA,5,29.62,22.01125,16.95,5.09,20.9725,14.54125,21.78,11.8525,16.1825,5.76,2.86,5.03,5.22,2.7855,16.52,1.02
"2164","November","G23",NA,5,28.12,22.01125,14.5,3.61,20.9725,14.54125,20.19,11.8525,16.1825,5.16,2.86,5.03,4.96,2.7855,15.6,1.11
"2165","November","G24",NA,5,26.06,22.01125,13.22,5.29,20.9725,14.32,21.08,11.8525,16.1825,5.11,2.86,4.8,3.97,2.7855,14.69,1.63
"2166","November","G25",NA,5,28.42,21.85,14.36,6.27,20.9725,14.54125,20.47,11.8525,16.1825,4.51,2.86,4.25,4.73,2.7855,15.84,2.01
"2167","November","G26",NA,5,32.28,22.01125,16.963125,6.36,20.9725,14.54125,23.23,11.8525,16.1825,6,2.86,5.03,3.67,2.7855,18.36,1.06
"2168","November","G27",NA,5,31.16,22.01125,16.55,6.29,20.9725,14.54125,22.67,11.8525,16.1825,5.4,2.86,5.03,4.95,2.7855,17.18,1.87
"2169","November","G28",NA,5,25.34,20.79,12.79,5.85,19.49,12.73,17.48,10.32,16.1825,3.79,2.86,4,3.6,2.68,13.52,1.99
"2170","November","G29",NA,5,29.5,22.01125,15.1,6.31,20.9725,14.54125,21.82,11.8525,16.1825,4.62,2.86,4.35,3.32,2.77,16.9,2.57
"2171","November","G30",NA,5,31.02,22.01125,15.73,6.89,20.9725,14.54125,24.07,11.8525,16.1825,5.24,2.86,5.03,5.93,2.7855,17.3,2.11
"2172","November","G31",NA,5,28.86,22.01125,14.92,7.9,20.9725,14.54125,20.29,11.8525,16.1825,4.52,2.59,5.03,4.49,2.7855,15.63,1.52
"2173","November","G32",NA,5,32.92,22.01125,16.963125,7.13,20.9725,14.54125,24.81,11.8525,16.1825,5.96,2.86,5.03,5.49,2.7855,18.96,1.11
"2174","November","G33",NA,5,34.06,22.01125,16.963125,7.69,20.9725,14.54125,25.38,11.8525,5.79,5,2.86,4.99,6.44,2.7855,18.99,1.03
"2175","November","G34",NA,5,31.01,22.01125,15.78,7.51,20.9725,14.54125,22.69,11.8525,16.1825,4.8,2.86,5.03,4.72,2.7855,17.5,2.55
"2176","November","G35",NA,5,33.04,22.01125,16.963125,6.71,20.9725,14.54125,24.05,11.8525,16.1825,5.04,2.86,5.03,5.11,2.7855,18.6,3.43
"2177","November","G36",NA,5,30.81,22.01125,16.963125,7.04,20.9725,14.54125,22.52,11.8525,16.1825,3.85,2.86,5.03,4.87,2.7855,16.36,2.02
"2178","November","G37",NA,5,32.29,22.01125,16.963125,8.44,20.9725,14.54125,25.12,11.8525,16.1825,5.65,2.86,5.03,4.64,2.7855,18.5,2.01
"2179","November","G38",NA,5,40.84,22.01125,16.963125,8.39,20.9725,14.54125,27.46,11.8525,16.1825,5.67,2.86,5.03,6.65,2.7855,16.36,4.66
"2180","November","G39",NA,5,28.92,22.01125,15.58,5.74,20.9725,14.54125,20.46,11.8525,16.1825,4.42,2.86,5.03,5.04,2.37,15.63,2.14
"2181","November","J1",NA,6,25.45,22.01125,14.41,4.34,20.11,14.54125,20.12,10.93,16.1825,4.02,2.86,4.28,3.78,2.69,13.55,3.56
"2182","November","J2",NA,6,28.94,22.01125,15.5,5.57,20.9725,14.54125,21.68,11.8525,16.1825,4.29,2.86,4.48,3.55,2.7855,15.36,2.55
"2183","November","J3",NA,6,31.67,22.01125,15.8,6.83,20.9725,14.54125,22.67,11.8525,16.1825,4.15,2.86,5.03,4.3,2.7855,17.65,2.13
"2184","November","J4",NA,6,26.79,21.89,13.34,4.95,20.09,14.54125,19.43,11.2,16.1825,4.64,2.54,4.2,3.85,2.7855,14.63,2.07
"2185","November","J5",NA,6,28.08,22.01125,14.86,6.26,20.9725,14.54125,21.84,11.8525,16.1825,4.15,2.86,5.03,4.37,2.7855,15.85,2.04
"2186","November","J6",NA,6,33.88,22.01125,16.27,7.19,20.9725,14.54125,25.06,11.8525,16.1825,4.93,2.86,5.03,4.93,2.7855,18.36,3.89
"2187","November","J7",NA,6,29.15,22.01125,16.963125,6.43,20.9725,14.54125,22.33,11.8525,16.1825,4.09,2.86,5.03,4.3,2.7855,16.3,1.99
"2188","November","J8",NA,6,29.33,22.01125,14.74,6.84,20.9725,14.54125,22.11,11.8525,16.1825,5.01,2.86,4.4,4.84,2.7855,16.35,1.67
"2189","November","J9",NA,6,29.28,22.01125,15.17,6.37,20.9725,14.54125,22.52,11.8525,16.1825,4.63,2.86,5.03,4.56,2.7855,16.38,1.98
"2190","November","J10",NA,6,32.49,22.01125,16.963125,7.43,20.9725,14.54125,24.56,11.8525,16.1825,4.64,2.86,5.03,5.11,2.7855,18.52,2.67
"2191","November","J11",NA,6,26.92,21.65,14.37,5.69,20.64,14.54125,20.08,11.13,16.1825,3.46,2.85,4.51,5.7,2.7855,14.63,1.55
"2192","November","J12",NA,6,25.63,21.08,12.66,5.22,19.84,14.54125,19.26,11.01,15.27,2.03,1.55,4.46,3.8,2.7855,13.52,2.01
"2193","November","J13",NA,6,31.37,22.01125,15.14,6.8,20.9725,14.54125,23.75,11.8525,16.1825,4.32,2.56,5.03,4.72,2.7855,17.58,3.07
"2194","November","J14",NA,6,26,20.13,13.75,5.57,19.13,14.54125,19.46,11.8525,16.1825,3.64,2.78,4.27,3.87,2.7855,14.6,2.06
"2195","November","K1",NA,7,30.55,22.01125,16.85,8.08,20.9725,14.54125,23.3,11.8525,16.1825,4.95,2.86,5.03,4.26,2.7855,16.54,4.98
"2196","November","K2",NA,7,30.81,22.01125,15.69,6.53,20.9725,14.54125,22.26,11.8525,16.1825,4.85,2.86,5.01,4.25,2.7855,16.58,3.67
"2197","November","K3","D",7,34.64,22.01125,16.963125,5.86,20.9725,14.54125,25.83,11.8525,16.1825,5.55,2.86,5.03,6.66,2.7855,18.66,1.06
"2198","November","K4",NA,7,29.6,22.01125,15.37,6.15,20.9725,14.54125,22.04,11.8525,16.1825,4.65,2.86,5.03,4.22,2.7855,16.64,4.11
